-1.1617,-1.144,-1.1283,-1.1142,-1.1021,-1.0918,-1.0835,-1.0771,-1.073,-1.0715,-1.0708,-1.0728,-1.0769,-1.083,-1.0913,-1.1014,-1.1135,-1.1274,-1.1432,-1.1607,-1.1799,-1.2007,-1.223,-1.2467,-1.2718,-1.298,-1.3254,-1.3538,-1.3831,-1.4131,-1.4438,-1.475,-1.5066,-1.5385,-1.5705,-1.6025,-1.6344,-1.666,-1.6973,-1.728,-1.758,-1.7873,-1.8158,-1.8432,-1.8695,-1.8945,-1.9183,-1.9406,-1.9615,-1.9807,-1.9982,-2.0141,-2.028,-2.0402,-2.0503,-2.0586,-2.0647,-2.0688,-2.0708,-2.0701,-2.0686,-2.0645,-2.0581,-2.0499,-2.0396,-2.0275,-2.0135,-1.9977,-1.9801,-1.9609,-1.9401,-1.9179,-1.8942,-1.8692,-1.8429,-1.8156,-1.7873,-1.7581,-1.7281,-1.6975,-1.6663,-1.6348,-1.603,-1.5711,-1.5391,-1.5073,-1.4758,-1.4447,-1.414,-1.384,-1.3548,-1.3264,-1.2991,-1.2728,-1.2478,-1.224,-1.2017,-1.181,-1.1617
3.0296,3.0247,3.0203,3.0164,3.013,3.0101,3.0079,3.0061,3.0051,3.0047,3.0046,3.0052,3.0065,3.0083,3.0107,3.0137,3.0172,3.0212,3.0257,3.0308,3.0362,3.0421,3.0484,3.055,3.062,3.0692,3.0767,3.0844,3.0924,3.1005,3.1087,3.117,3.1255,3.1339,3.1424,3.1509,3.1594,3.1678,3.1761,3.1843,3.1924,3.2002,3.2079,3.2154,3.2226,3.2294,3.236,3.2422,3.248,3.2534,3.2583,3.2627,3.2667,3.2701,3.2729,3.2752,3.2769,3.2781,3.2786,3.2784,3.278,3.2768,3.275,3.2726,3.2697,3.2662,3.2621,3.2576,3.2526,3.2471,3.2412,3.235,3.2283,3.2214,3.2141,3.2066,3.1988,3.1909,3.1828,3.1745,3.1662,3.1578,3.1493,3.1408,3.1323,3.1238,3.1154,3.107,3.0988,3.0907,3.0828,3.0751,3.0677,3.0605,3.0536,3.047,3.0408,3.0351,3.0296
1.8602,1.688,1.5095,1.3242,1.133,0.93664,0.73571,0.53082,0.32284,0.11238,-0.098952,-0.30975,-0.51874,-0.72443,-0.9263,-1.1236,-1.3158,-1.5023,-1.6822,-1.8552,-2.0205,-2.1775,-2.3257,-2.4644,-2.5931,-2.7113,-2.8185,-2.9143,-2.9981,-3.07,-3.1288,-3.1759,-3.2084,-3.2269,-3.2354,-3.2272,-3.2093,-3.1773,-3.1305,-3.0721,-3.0005,-2.9171,-2.8215,-2.7146,-2.5965,-2.4679,-2.3293,-2.1812,-2.0241,-1.8588,-1.6857,-1.5055,-1.3188,-1.1263,-0.92842,-0.7259,-0.51956,-0.30999,-0.098836,0.11244,0.32257,0.52997,0.73419,0.93452,1.1303,1.3211,1.5061,1.6849,1.8566,2.0207,2.1766,2.3237,2.4614,2.5893,2.7066,2.8131,2.9081,2.9916,3.0625,3.1217,3.1672,3.2024,3.2202,3.2206,3.2207,3.2033,3.1685,3.1234,3.0646,2.994,2.9109,2.8162,2.7098,2.5927,2.4649,2.3273,2.1802,2.0247,1.8602
-0.52073,-0.47297,-0.42284,-0.3701,-0.31523,-0.25857,-0.20054,-0.14163,-0.0822,-0.022782,0.036607,0.095843,0.15472,0.2132,0.2707,0.32681,0.38111,0.43322,0.48285,0.52972,0.57366,0.61449,0.65213,0.68651,0.71761,0.74545,0.77003,0.79148,0.80977,0.82511,0.83737,0.84699,0.8534,0.85675,0.85825,0.8563,0.85207,0.84497,0.83473,0.82181,0.80583,0.7869,0.76483,0.73962,0.71118,0.6795,0.64454,0.60636,0.56501,0.5206,0.47329,0.4233,0.37091,0.31643,0.26026,0.20283,0.14448,0.085767,0.026652,-0.03277,-0.092297,-0.1519,-0.21096,-0.26903,-0.32564,-0.38035,-0.43283,-0.48275,-0.5299,-0.57405,-0.61508,-0.65288,-0.6874,-0.71862,-0.74655,-0.77126,-0.79274,-0.81115,-0.82645,-0.83891,-0.84827,-0.85526,-0.85871,-0.85853,-0.85804,-0.85395,-0.84628,-0.83624,-0.82314,-0.80719,-0.78814,-0.76603,-0.7407,-0.71217,-0.68036,-0.64529,-0.60695,-0.56551,-0.52073
1.093,1.0872,1.0748,1.0539,1.022,0.97511,0.912,0.82971,0.7324,0.62069,0.51547,0.43728,0.37495,0.32681,0.28844,0.25809,0.23233,0.20959,0.18776,0.16476,0.14019,0.11264,0.082094,0.047937,0.010245,-0.031117,-0.075973,-0.12417,-0.17541,-0.22936,-0.28557,-0.34357,-0.40281,-0.46273,-0.52272,-0.58218,-0.64047,-0.69702,-0.75123,-0.80262,-0.85063,-0.89493,-0.93501,-0.97073,-1.0015,-1.0276,-1.048,-1.0639,-1.072,-1.0714,-1.0697,-1.0575,-1.0336,-0.99884,-0.94994,-0.88344,-0.8012,-0.70197,-0.60285,-0.52306,-0.45477,-0.39692,-0.34881,-0.3104,-0.27848,-0.25215,-0.2283,-0.20496,-0.18111,-0.15502,-0.12653,-0.094676,-0.059497,-0.020642,0.021762,0.067695,0.11692,0.16919,0.22413,0.28134,0.34032,0.40055,0.46145,0.52242,0.58285,0.64214,0.69966,0.75491,0.80728,0.85638,0.90166,0.94285,0.9795,1.0117,1.0385,1.0599,1.0757,1.0864,1.093
